time,river_level (m)
2022-12-25 10:14:21+00:00,1.305
2022-12-25 11:14:32+00:00,1.305
2022-12-25 12:14:24+00:00,1.305
2022-12-25 13:14:21+00:00,1.305
2022-12-25 14:14:23+00:00,1.305
2022-12-25 15:14:36+00:00,1.305
2022-12-25 16:14:18+00:00,1.305
2022-12-25 17:14:29+00:00,1.305
2022-12-25 18:14:22+00:00,1.305
2022-12-25 19:14:22+00:00,1.305
2022-12-25 21:14:22+00:00,1.305
2022-12-25 22:14:23+00:00,1.305
2022-12-25 23:14:23+00:00,1.305
2022-12-26 00:14:23+00:00,1.305
2022-12-26 01:14:22+00:00,1.305
2022-12-26 02:14:23+00:00,1.305
2022-12-26 03:14:22+00:00,1.305
2022-12-26 04:14:21+00:00,1.305
2022-12-26 05:14:22+00:00,1.305
2022-12-26 06:14:21+00:00,1.305
2022-12-26 07:14:22+00:00,1.305
2022-12-26 08:14:21+00:00,1.305
2022-12-26 09:14:24+00:00,1.305
2022-12-26 10:14:25+00:00,1.305
2022-12-26 11:14:22+00:00,1.305
2022-12-26 12:14:24+00:00,1.305
2022-12-26 13:14:41+00:00,1.305
2022-12-26 14:14:23+00:00,1.305
2022-12-26 15:14:21+00:00,1.305
2022-12-26 16:14:24+00:00,1.305
2022-12-26 17:14:25+00:00,1.305
2022-12-26 18:14:22+00:00,1.305
2022-12-26 19:14:35+00:00,1.305
2022-12-26 20:14:23+00:00,1.305
2022-12-26 21:14:25+00:00,1.305
2022-12-26 22:14:24+00:00,1.305
2022-12-26 23:14:25+00:00,1.305
2022-12-27 00:14:25+00:00,1.305
2022-12-27 01:15:12+00:00,1.305
2022-12-27 02:15:23+00:00,3.825
2022-12-27 03:15:24+00:00,4.015
2022-12-27 04:15:27+00:00,4.005
2022-12-27 05:15:20+00:00,4.045
2022-12-27 06:15:25+00:00,4.055
2022-12-27 07:15:23+00:00,4.075
2022-12-27 08:15:19+00:00,4.025
2022-12-27 09:15:26+00:00,3.975
2022-12-27 10:15:25+00:00,3.875
2022-12-27 11:15:24+00:00,3.795
2022-12-27 12:15:25+00:00,3.635
2022-12-27 13:15:23+00:00,3.435
2022-12-27 14:15:27+00:00,3.225
2022-12-27 15:15:25+00:00,3.025
2022-12-27 16:15:23+00:00,2.835
2022-12-27 17:15:26+00:00,2.665
2022-12-27 18:15:23+00:00,2.505
2022-12-27 19:15:27+00:00,2.375
2022-12-27 20:15:24+00:00,2.275
2022-12-27 21:15:25+00:00,2.195
2022-12-27 22:15:25+00:00,2.125
2022-12-27 23:15:24+00:00,2.075
2022-12-28 00:15:28+00:00,2.065
2022-12-28 01:15:25+00:00,2.115
2022-12-28 02:15:27+00:00,2.135
2022-12-28 03:15:26+00:00,2.085
2022-12-28 04:15:27+00:00,2.005
2022-12-28 05:15:24+00:00,1.935
2022-12-28 06:15:25+00:00,1.895
2022-12-28 07:15:23+00:00,1.875
2022-12-28 08:15:25+00:00,1.845
2022-12-28 09:15:24+00:00,1.805
2022-12-28 10:15:27+00:00,1.775
2022-12-28 11:15:27+00:00,1.765
2022-12-28 12:15:25+00:00,1.705
2022-12-28 13:15:26+00:00,1.715
2022-12-28 14:15:26+00:00,1.705
2022-12-28 15:15:24+00:00,1.675
2022-12-28 16:15:24+00:00,1.645
2022-12-28 17:15:27+00:00,1.625
2022-12-28 18:15:24+00:00,1.625
2022-12-28 19:15:26+00:00,1.305
2022-12-28 20:15:26+00:00,1.595
2022-12-28 21:15:27+00:00,1.595
2022-12-28 22:15:29+00:00,1.595
2022-12-28 23:15:27+00:00,1.575
2022-12-29 00:15:27+00:00,1.555
2022-12-29 01:15:29+00:00,1.555
2022-12-29 02:15:26+00:00,1.545
2022-12-29 03:15:29+00:00,1.535
2022-12-29 04:15:27+00:00,1.525
2022-12-29 05:15:28+00:00,1.535
2022-12-29 06:15:28+00:00,1.525
2022-12-29 07:15:28+00:00,1.475
2022-12-29 08:15:30+00:00,1.525
2022-12-29 09:15:29+00:00,1.535
2022-12-29 10:15:30+00:00,1.545
2022-12-29 11:15:29+00:00,1.535
2022-12-29 12:15:30+00:00,1.535
2022-12-29 13:15:27+00:00,1.535
2022-12-29 14:15:34+00:00,1.535
2022-12-29 15:15:30+00:00,1.525
2022-12-29 16:15:30+00:00,1.515
2022-12-29 17:15:32+00:00,1.515
2022-12-29 18:15:30+00:00,1.495
2022-12-29 19:15:40+00:00,1.475
2022-12-29 20:15:30+00:00,1.485
2022-12-29 21:15:30+00:00,1.475
2022-12-29 22:15:28+00:00,1.465
2022-12-29 23:15:28+00:00,1.465
2022-12-30 00:15:30+00:00,1.465
2022-12-30 01:15:29+00:00,1.455
2022-12-30 02:15:30+00:00,1.435
2022-12-30 03:15:28+00:00,1.445
2022-12-30 04:15:32+00:00,1.445
2022-12-30 05:15:31+00:00,1.455
2022-12-30 06:15:29+00:00,1.455
2022-12-30 07:15:30+00:00,1.455
2022-12-30 08:15:29+00:00,1.455
2022-12-30 09:15:31+00:00,1.465
2022-12-30 10:15:28+00:00,1.475
2022-12-30 11:15:30+00:00,1.455
2022-12-30 12:15:32+00:00,1.445
2022-12-30 13:15:30+00:00,1.465
2022-12-30 14:15:30+00:00,1.475
2022-12-30 15:15:31+00:00,1.305
2022-12-30 16:15:33+00:00,1.385
2022-12-30 17:15:32+00:00,1.395
2022-12-30 18:15:29+00:00,1.405
2022-12-30 19:15:33+00:00,1.395
2022-12-30 20:15:31+00:00,1.395
2022-12-30 21:15:30+00:00,1.385
2022-12-30 22:15:31+00:00,1.385
2022-12-30 23:15:30+00:00,1.365
2022-12-31 00:15:31+00:00,1.375
2022-12-31 01:15:33+00:00,1.385
2022-12-31 02:15:31+00:00,1.375
2022-12-31 03:15:33+00:00,1.375
2022-12-31 04:15:31+00:00,1.355
2022-12-31 05:15:33+00:00,1.385
2022-12-31 06:15:33+00:00,1.385
2022-12-31 07:15:32+00:00,1.385
2022-12-31 08:15:32+00:00,1.395
2022-12-31 09:15:33+00:00,1.385
2022-12-31 10:15:29+00:00,1.395
2022-12-31 12:15:32+00:00,1.405
2022-12-31 13:15:31+00:00,1.305
2022-12-31 14:15:34+00:00,1.395
2022-12-31 15:15:35+00:00,1.375
2022-12-31 16:15:33+00:00,1.375
2022-12-31 18:15:35+00:00,1.345
2022-12-31 19:15:42+00:00,1.325
2022-12-31 20:15:31+00:00,1.315
2022-12-31 21:15:33+00:00,1.325
2022-12-31 22:15:33+00:00,1.325
2022-12-31 23:15:33+00:00,1.315
2023-01-01 00:15:32+00:00,1.315
2023-01-01 01:15:31+00:00,1.305
2023-01-01 02:15:52+00:00,1.315
2023-01-01 03:15:32+00:00,1.305
2023-01-01 04:15:34+00:00,1.315
2023-01-01 05:15:34+00:00,1.315
2023-01-01 06:15:32+00:00,1.305
2023-01-01 07:15:38+00:00,1.315
2023-01-01 08:15:39+00:00,1.325
2023-01-01 09:15:32+00:00,1.315
2023-01-01 10:15:35+00:00,1.325
2023-01-01 11:15:35+00:00,1.345
2023-01-01 12:15:33+00:00,1.345
2023-01-01 13:15:34+00:00,1.345
2023-01-01 14:15:36+00:00,1.335
2023-01-01 15:15:36+00:00,1.335
2023-01-01 16:15:36+00:00,1.305
2023-01-01 17:15:46+00:00,1.335
2023-01-01 18:15:31+00:00,1.335
2023-01-01 19:15:40+00:00,1.325
2023-01-01 20:15:36+00:00,1.325
2023-01-01 21:15:36+00:00,1.315
2023-01-01 22:15:37+00:00,1.315
2023-01-01 23:15:35+00:00,1.305
2023-01-02 00:15:36+00:00,1.305
2023-01-02 01:15:34+00:00,1.305
2023-01-02 02:15:36+00:00,1.305
2023-01-02 03:15:37+00:00,1.305
2023-01-02 04:15:35+00:00,1.305
2023-01-02 05:15:36+00:00,1.305
2023-01-02 07:15:35+00:00,1.305
2023-01-02 11:15:35+00:00,1.305
2023-01-02 12:15:40+00:00,1.305
2023-01-02 13:15:37+00:00,1.305
2023-01-02 14:15:36+00:00,1.305
2023-01-02 15:15:40+00:00,1.305
2023-01-02 16:15:38+00:00,1.305
2023-01-02 17:15:35+00:00,1.305
2023-01-02 18:15:37+00:00,1.305
2023-01-02 19:15:47+00:00,1.305
2023-01-02 20:15:37+00:00,1.305
2023-01-02 21:15:38+00:00,1.305
2023-01-02 22:15:36+00:00,1.305
2023-01-02 23:15:37+00:00,1.305
2023-01-03 00:16:22+00:00,1.305
2023-01-03 01:16:38+00:00,1.305
2023-01-03 02:16:37+00:00,1.305
2023-01-03 03:16:37+00:00,1.305
2023-01-03 04:16:38+00:00,1.305
2023-01-03 05:16:39+00:00,1.305
2023-01-03 06:16:38+00:00,1.305
2023-01-03 07:16:40+00:00,1.305
2023-01-03 08:16:38+00:00,1.305
2023-01-03 09:16:37+00:00,1.305
2023-01-03 10:16:38+00:00,1.305
2023-01-03 11:16:49+00:00,1.305
2023-01-03 13:16:37+00:00,1.305
2023-01-03 14:16:40+00:00,1.305
2023-01-03 15:16:39+00:00,1.305
2023-01-03 16:16:39+00:00,1.305
2023-01-03 17:16:46+00:00,1.305
2023-01-03 18:16:52+00:00,1.305
2023-01-03 19:16:40+00:00,1.305
2023-01-03 21:16:40+00:00,1.305
2023-01-03 22:16:39+00:00,1.305
2023-01-03 23:16:41+00:00,1.305
2023-01-04 00:16:39+00:00,1.305
2023-01-04 01:16:38+00:00,1.305
2023-01-04 02:16:39+00:00,1.305
2023-01-04 03:16:38+00:00,1.305
2023-01-04 04:16:39+00:00,1.305
2023-01-04 05:16:39+00:00,1.305
2023-01-04 06:16:43+00:00,1.305
2023-01-04 07:16:41+00:00,1.305
2023-01-04 08:16:41+00:00,1.305
2023-01-04 09:16:40+00:00,1.305
2023-01-04 10:16:39+00:00,1.305
2023-01-04 11:16:38+00:00,1.305
2023-01-04 12:16:40+00:00,1.305
2023-01-04 13:16:43+00:00,1.305
2023-01-04 14:16:39+00:00,1.305
2023-01-04 15:16:41+00:00,1.305
2023-01-04 16:16:48+00:00,1.305
2023-01-04 17:16:42+00:00,1.305
2023-01-04 18:16:57+00:00,1.305
2023-01-04 19:16:39+00:00,1.305
2023-01-04 20:16:42+00:00,1.305
2023-01-04 21:16:41+00:00,1.305
2023-01-04 22:16:40+00:00,1.305
2023-01-04 23:16:41+00:00,1.305
2023-01-05 00:16:39+00:00,1.305
2023-01-05 01:16:41+00:00,1.305
2023-01-05 02:16:40+00:00,1.305
2023-01-05 03:16:41+00:00,1.305
2023-01-05 04:16:59+00:00,1.305
2023-01-05 05:16:43+00:00,1.305
2023-01-05 06:16:41+00:00,1.305
2023-01-05 07:16:40+00:00,1.305
2023-01-05 08:16:41+00:00,1.305
2023-01-05 09:16:40+00:00,1.305
2023-01-05 10:16:41+00:00,1.305
2023-01-05 11:16:41+00:00,1.305
2023-01-05 12:16:41+00:00,1.305
2023-01-05 13:16:42+00:00,1.305
2023-01-05 14:16:43+00:00,1.305
2023-01-05 15:16:42+00:00,1.305
2023-01-05 16:16:41+00:00,1.305
2023-01-05 17:16:50+00:00,1.305
2023-01-05 18:16:43+00:00,1.305
2023-01-05 19:16:41+00:00,1.305
2023-01-05 21:16:42+00:00,1.305
2023-01-05 22:16:44+00:00,1.305
2023-01-05 23:16:42+00:00,1.305
2023-01-06 00:16:43+00:00,1.305
2023-01-06 01:16:43+00:00,1.305
2023-01-06 02:16:43+00:00,1.305
2023-01-06 03:16:42+00:00,1.305
2023-01-06 04:16:41+00:00,1.305
2023-01-06 05:16:41+00:00,1.305
2023-01-06 06:16:41+00:00,1.305
2023-01-06 07:16:48+00:00,1.305
2023-01-06 08:16:43+00:00,1.305
2023-01-06 09:16:44+00:00,1.305
2023-01-06 10:16:42+00:00,1.305
2023-01-06 11:16:40+00:00,1.305
2023-01-06 12:16:45+00:00,1.305
2023-01-06 13:16:42+00:00,1.305
2023-01-06 14:16:43+00:00,1.305
2023-01-06 15:17:28+00:00,1.305
2023-01-06 16:17:44+00:00,1.305
2023-01-06 17:17:42+00:00,1.305
2023-01-06 18:17:41+00:00,1.305
2023-01-06 20:17:45+00:00,1.305
2023-01-06 21:17:42+00:00,1.305
2023-01-06 22:17:46+00:00,1.305
2023-01-06 23:17:46+00:00,1.305
2023-01-07 00:17:44+00:00,1.305
2023-01-07 01:17:45+00:00,1.305
2023-01-07 02:17:44+00:00,1.305
2023-01-07 03:17:44+00:00,1.305
2023-01-07 04:17:41+00:00,1.305
2023-01-07 05:17:46+00:00,1.305
2023-01-07 06:17:44+00:00,1.305
2023-01-07 07:17:40+00:00,1.305
2023-01-07 08:17:45+00:00,1.305
2023-01-07 09:17:47+00:00,1.305
2023-01-07 10:17:42+00:00,1.305
2023-01-07 11:17:47+00:00,1.305
2023-01-07 12:17:47+00:00,1.305
2023-01-07 13:17:44+00:00,1.305
2023-01-07 14:17:45+00:00,1.305
2023-01-07 15:17:46+00:00,1.305
2023-01-07 16:17:42+00:00,1.305
2023-01-07 17:17:42+00:00,1.305
2023-01-07 18:17:44+00:00,1.305
2023-01-07 19:17:45+00:00,1.305
2023-01-07 20:17:44+00:00,1.305
2023-01-07 21:17:46+00:00,1.305
2023-01-07 22:17:48+00:00,1.305
2023-01-07 23:17:47+00:00,1.305
2023-01-08 00:17:48+00:00,1.305
2023-01-08 01:17:49+00:00,1.305
2023-01-08 02:17:47+00:00,1.305
2023-01-08 03:17:46+00:00,1.305
2023-01-08 04:17:47+00:00,1.305
2023-01-08 05:17:44+00:00,1.305
2023-01-08 06:17:46+00:00,1.305
2023-01-08 07:17:48+00:00,1.305
2023-01-08 08:17:47+00:00,1.305
2023-01-08 09:17:46+00:00,1.305
2023-01-08 10:17:47+00:00,1.305
2023-01-08 11:17:47+00:00,1.305
2023-01-08 12:17:50+00:00,1.305
2023-01-08 13:17:45+00:00,1.305
2023-01-08 14:17:48+00:00,1.305
2023-01-08 15:17:45+00:00,1.305
2023-01-08 16:17:56+00:00,1.305
2023-01-08 17:17:47+00:00,1.305
2023-01-08 18:18:03+00:00,1.305
2023-01-08 19:17:52+00:00,1.305
2023-01-08 20:17:47+00:00,1.305
2023-01-08 21:17:51+00:00,1.305
2023-01-08 22:17:52+00:00,1.305
2023-01-08 23:17:46+00:00,1.305
2023-01-09 00:17:47+00:00,1.305
2023-01-09 01:17:49+00:00,1.305
2023-01-09 02:17:47+00:00,1.305
2023-01-09 03:17:49+00:00,1.305
2023-01-09 04:17:48+00:00,1.305
2023-01-09 05:17:48+00:00,1.305
2023-01-09 06:17:49+00:00,1.305
2023-01-09 07:17:47+00:00,1.305
2023-01-09 08:18:04+00:00,1.305
2023-01-09 09:17:51+00:00,1.305
2023-01-09 10:17:47+00:00,1.305
2023-01-09 11:17:51+00:00,1.305
2023-01-09 12:17:55+00:00,1.305
2023-01-09 13:17:50+00:00,1.305
2023-01-09 14:17:49+00:00,1.305
2023-01-09 15:17:49+00:00,1.305
2023-01-09 16:17:51+00:00,1.305
2023-01-09 17:17:50+00:00,1.305
2023-01-09 18:17:49+00:00,1.305
2023-01-09 19:17:50+00:00,1.305
2023-01-09 20:17:52+00:00,1.305
2023-01-09 21:17:52+00:00,1.305
2023-01-09 22:17:52+00:00,1.305
2023-01-09 23:17:53+00:00,1.305
2023-01-10 00:17:50+00:00,1.305
2023-01-10 01:18:36+00:00,1.305
2023-01-10 02:19:19+00:00,1.305
2023-01-10 03:19:53+00:00,1.305
2023-01-10 04:19:53+00:00,1.305
2023-01-10 05:19:51+00:00,1.305
2023-01-10 06:19:53+00:00,1.305
2023-01-10 07:19:52+00:00,1.305
2023-01-10 08:19:56+00:00,1.305
2023-01-10 09:19:51+00:00,1.305
2023-01-10 10:19:49+00:00,1.305
2023-01-10 11:19:51+00:00,1.305
2023-01-10 12:19:53+00:00,1.305
2023-01-10 13:19:50+00:00,1.305
2023-01-10 14:19:52+00:00,1.305
2023-01-10 15:19:50+00:00,1.305
2023-01-10 16:19:53+00:00,1.305
2023-01-10 17:19:48+00:00,1.305
2023-01-10 18:19:52+00:00,1.305
2023-01-10 19:19:53+00:00,1.305
2023-01-10 20:19:53+00:00,1.305
2023-01-10 21:19:52+00:00,1.305
2023-01-10 22:19:52+00:00,1.305
2023-01-10 23:19:54+00:00,1.305
2023-01-11 00:19:52+00:00,1.305
2023-01-11 01:19:54+00:00,1.305
2023-01-11 02:19:55+00:00,1.305
2023-01-11 03:19:52+00:00,1.305
2023-01-11 04:19:52+00:00,1.305
2023-01-11 05:19:52+00:00,1.305
2023-01-11 06:19:55+00:00,1.305
2023-01-11 07:19:51+00:00,1.305
2023-01-11 08:19:51+00:00,1.305
2023-01-11 09:19:53+00:00,1.305
2023-01-11 10:19:52+00:00,1.305
2023-01-11 11:19:58+00:00,1.305
2023-01-11 12:19:55+00:00,1.305
2023-01-11 13:19:55+00:00,1.305
2023-01-11 14:19:56+00:00,1.305
2023-01-11 15:19:50+00:00,1.305
2023-01-11 18:19:52+00:00,1.305
2023-01-11 19:19:54+00:00,1.305
2023-01-11 20:19:56+00:00,1.305
2023-01-11 21:19:56+00:00,1.305
2023-01-11 22:19:57+00:00,1.305
2023-01-11 23:19:54+00:00,1.305
2023-01-12 00:19:56+00:00,1.305
2023-01-12 01:19:56+00:00,1.305
2023-01-12 02:19:56+00:00,1.305
2023-01-12 03:19:54+00:00,1.305
2023-01-12 04:19:51+00:00,1.305
2023-01-12 05:19:53+00:00,1.305
2023-01-12 06:19:55+00:00,1.305
2023-01-12 07:19:56+00:00,1.305
2023-01-12 08:19:56+00:00,1.305
2023-01-12 09:19:57+00:00,1.305
2023-01-12 10:19:58+00:00,1.305
2023-01-12 11:19:57+00:00,1.305
2023-01-12 12:19:57+00:00,1.305
2023-01-12 13:19:57+00:00,1.305
2023-01-12 15:19:58+00:00,1.305
2023-01-12 16:19:59+00:00,1.305
2023-01-12 17:19:55+00:00,1.305
2023-01-12 19:19:53+00:00,1.305
2023-01-12 20:19:55+00:00,1.305
2023-01-12 21:19:54+00:00,1.305
2023-01-12 22:19:59+00:00,1.305
2023-01-12 23:19:55+00:00,1.305
2023-01-13 00:19:56+00:00,1.305
2023-01-13 02:19:54+00:00,1.305
2023-01-13 03:19:55+00:00,1.305
2023-01-13 04:19:53+00:00,1.305
2023-01-13 05:19:56+00:00,1.305
2023-01-13 06:19:54+00:00,1.305
2023-01-13 07:19:58+00:00,1.305
2023-01-13 08:19:57+00:00,1.305
2023-01-13 09:19:56+00:00,1.305
2023-01-13 10:19:55+00:00,1.305
2023-01-13 11:19:55+00:00,1.305
2023-01-13 12:19:57+00:00,1.305
2023-01-13 13:20:01+00:00,1.305
2023-01-13 14:19:59+00:00,1.305
2023-01-13 15:19:58+00:00,1.305
2023-01-13 16:19:57+00:00,1.305
2023-01-13 17:19:59+00:00,1.305
2023-01-13 18:19:56+00:00,1.305
2023-01-13 19:19:59+00:00,1.305
2023-01-13 20:20:02+00:00,1.305
2023-01-13 21:19:58+00:00,1.305
2023-01-13 22:19:55+00:00,1.305
2023-01-13 23:19:57+00:00,1.305
2023-01-14 00:19:58+00:00,1.305
2023-01-14 01:19:55+00:00,1.305
2023-01-14 02:20:00+00:00,1.305
2023-01-14 03:19:58+00:00,1.305
2023-01-14 04:19:59+00:00,1.305
2023-01-14 05:19:59+00:00,1.305
2023-01-14 06:19:56+00:00,1.305
2023-01-14 07:19:56+00:00,1.305
2023-01-14 08:19:58+00:00,1.305
2023-01-14 09:19:56+00:00,1.305
2023-01-14 10:19:59+00:00,1.305
2023-01-14 11:20:00+00:00,1.305
2023-01-14 12:20:00+00:00,1.305
2023-01-14 13:19:58+00:00,1.305
2023-01-14 14:20:02+00:00,1.305
2023-01-14 15:20:00+00:00,1.305
2023-01-14 16:19:59+00:00,1.305
2023-01-14 17:20:00+00:00,1.305
2023-01-14 18:20:00+00:00,1.305
2023-01-14 19:19:58+00:00,1.435
2023-01-14 20:19:59+00:00,1.305
2023-01-14 21:20:01+00:00,1.305
2023-01-14 22:19:58+00:00,1.305
2023-01-14 23:20:00+00:00,1.305
2023-01-15 00:19:58+00:00,1.305
2023-01-15 01:20:00+00:00,1.305
2023-01-15 02:19:58+00:00,1.305
2023-01-15 03:20:01+00:00,1.305
2023-01-15 04:20:00+00:00,1.305
2023-01-15 05:20:00+00:00,1.305
2023-01-15 06:20:00+00:00,1.305
2023-01-15 07:20:00+00:00,1.305
2023-01-15 08:20:00+00:00,1.305
2023-01-15 09:20:00+00:00,1.305
2023-01-15 10:19:59+00:00,1.305
2023-01-15 11:20:03+00:00,1.305
2023-01-15 12:20:00+00:00,1.305
2023-01-15 13:20:00+00:00,1.305
2023-01-15 14:20:02+00:00,1.305
2023-01-15 15:20:02+00:00,1.305
2023-01-15 16:20:02+00:00,1.305
2023-01-15 17:20:03+00:00,1.305
2023-01-15 18:20:00+00:00,1.305
2023-01-15 20:20:03+00:00,1.305
2023-01-15 21:20:01+00:00,2.585
2023-01-15 22:20:06+00:00,1.305
2023-01-15 23:20:00+00:00,1.305
2023-01-16 00:20:01+00:00,1.305
2023-01-16 01:20:01+00:00,1.305
2023-01-16 02:20:02+00:00,1.305
2023-01-16 03:20:00+00:00,1.305
2023-01-16 04:20:01+00:00,1.305
2023-01-16 05:20:02+00:00,1.305
2023-01-16 06:20:02+00:00,1.305
2023-01-16 07:20:00+00:00,1.305
2023-01-16 08:20:02+00:00,1.305
2023-01-16 09:20:02+00:00,1.305
2023-01-16 10:20:23+00:00,1.305
2023-01-16 11:20:02+00:00,1.305
2023-01-16 12:20:06+00:00,1.305
2023-01-16 13:20:51+00:00,1.305
2023-01-16 14:21:02+00:00,1.305
2023-01-16 15:21:01+00:00,1.305
2023-01-16 16:21:04+00:00,1.305
2023-01-16 17:21:03+00:00,1.305
2023-01-16 18:21:05+00:00,1.305
2023-01-16 19:21:06+00:00,1.305
2023-01-16 20:21:01+00:00,1.305
2023-01-16 22:22:04+00:00,1.305
2023-01-16 23:22:06+00:00,1.305
2023-01-17 00:22:05+00:00,1.305
2023-01-17 01:22:04+00:00,1.305
2023-01-17 02:22:13+00:00,1.305
2023-01-17 03:22:01+00:00,1.305
2023-01-17 04:22:05+00:00,1.305
2023-01-17 05:22:05+00:00,1.305
2023-01-17 06:22:00+00:00,1.305
2023-01-17 07:22:04+00:00,1.305
2023-01-17 08:22:04+00:00,1.305
2023-01-17 09:22:08+00:00,1.305
2023-01-17 10:22:06+00:00,1.305
2023-01-17 11:22:11+00:00,1.305
2023-01-17 12:22:07+00:00,1.305
2023-01-17 13:22:06+00:00,1.305
2023-01-17 14:22:01+00:00,1.305
2023-01-17 15:22:18+00:00,1.305
2023-01-17 16:22:05+00:00,1.305
2023-01-17 17:22:08+00:00,1.305
2023-01-17 18:22:04+00:00,1.305
2023-01-17 19:22:04+00:00,1.305
2023-01-17 20:22:06+00:00,1.305
2023-01-17 21:22:07+00:00,1.305
2023-01-17 22:22:08+00:00,1.305
2023-01-17 23:22:07+00:00,1.305
2023-01-18 00:22:03+00:00,1.305
2023-01-18 01:22:05+00:00,1.305
2023-01-18 02:22:06+00:00,1.305
2023-01-18 03:22:04+00:00,1.305
2023-01-18 04:22:07+00:00,1.305
2023-01-18 05:22:08+00:00,1.305
2023-01-18 06:22:07+00:00,1.305
2023-01-18 07:22:06+00:00,1.305
2023-01-18 08:22:08+00:00,1.305
2023-01-18 09:22:07+00:00,1.305
2023-01-18 10:22:05+00:00,1.305
2023-01-18 11:22:07+00:00,1.305
2023-01-18 12:22:02+00:00,1.305
2023-01-18 13:22:16+00:00,1.305
2023-01-18 14:22:09+00:00,1.305
2023-01-18 15:22:07+00:00,1.305
2023-01-18 16:22:08+00:00,1.305
2023-01-18 17:22:07+00:00,1.305
2023-01-18 18:22:09+00:00,1.305
2023-01-18 19:22:09+00:00,1.305
2023-01-18 20:22:10+00:00,1.305
2023-01-18 21:22:09+00:00,1.305
2023-01-18 22:22:07+00:00,1.305
2023-01-18 23:22:07+00:00,1.305
2023-01-19 00:22:08+00:00,1.305
2023-01-19 01:22:05+00:00,1.305
2023-01-19 02:22:09+00:00,1.305
2023-01-19 03:22:08+00:00,1.305
2023-01-19 04:22:12+00:00,1.305
2023-01-19 05:22:07+00:00,1.305
2023-01-19 06:22:05+00:00,1.305
2023-01-19 07:22:06+00:00,1.305
2023-01-19 08:22:10+00:00,1.305
2023-01-19 09:22:05+00:00,1.305
2023-01-19 10:22:08+00:00,1.305
2023-01-19 11:22:06+00:00,1.305
2023-01-19 12:22:09+00:00,1.305
2023-01-19 13:22:08+00:00,1.305
2023-01-19 14:22:08+00:00,1.305
2023-01-19 15:22:09+00:00,1.305
2023-01-19 16:22:10+00:00,2.645
2023-01-19 17:22:09+00:00,1.305
2023-01-19 18:22:10+00:00,1.305
2023-01-19 19:22:09+00:00,1.305
2023-01-19 20:22:11+00:00,1.305
2023-01-19 21:22:09+00:00,1.305
2023-01-19 22:22:10+00:00,1.305
2023-01-19 23:22:10+00:00,1.305
2023-01-20 00:22:09+00:00,1.305
2023-01-20 01:22:11+00:00,1.305
2023-01-20 02:22:09+00:00,1.305
2023-01-20 03:22:10+00:00,1.305
2023-01-20 04:22:10+00:00,1.305
2023-01-20 05:22:09+00:00,1.305
2023-01-20 06:22:11+00:00,1.305
2023-01-20 07:22:10+00:00,1.305
2023-01-20 08:22:10+00:00,1.305
2023-01-20 09:22:10+00:00,1.305
2023-01-20 10:22:11+00:00,1.305
2023-01-20 11:22:12+00:00,1.305
2023-01-20 12:22:14+00:00,1.305
2023-01-20 13:22:11+00:00,1.305
2023-01-20 14:22:09+00:00,1.305
2023-01-20 15:22:09+00:00,1.305
2023-01-20 16:22:08+00:00,1.305
2023-01-20 17:22:13+00:00,1.305
2023-01-20 18:22:13+00:00,1.305
2023-01-20 19:22:12+00:00,1.305
2023-01-20 20:22:13+00:00,1.305
2023-01-20 21:22:10+00:00,1.305
2023-01-20 22:22:12+00:00,1.305
2023-01-20 23:22:12+00:00,1.305
2023-01-21 00:22:14+00:00,1.305
2023-01-21 01:22:11+00:00,1.305
2023-01-21 02:22:12+00:00,1.305
2023-01-21 03:22:10+00:00,1.305
2023-01-21 04:22:10+00:00,1.305
2023-01-21 05:22:12+00:00,1.305
2023-01-21 06:22:09+00:00,1.305
2023-01-21 07:22:13+00:00,1.305
2023-01-21 08:22:14+00:00,1.305
2023-01-21 09:22:13+00:00,1.305
2023-01-21 10:22:13+00:00,1.305
2023-01-21 11:22:15+00:00,1.305
2023-01-21 12:22:11+00:00,1.305
2023-01-21 13:22:16+00:00,1.305
2023-01-21 14:22:13+00:00,1.305
2023-01-21 15:22:10+00:00,1.305
2023-01-21 16:22:10+00:00,1.305
2023-01-21 17:22:14+00:00,1.305
2023-01-21 18:22:13+00:00,1.305
2023-01-21 19:22:17+00:00,1.305
2023-01-21 20:22:15+00:00,1.305
2023-01-21 21:22:14+00:00,1.305
2023-01-21 22:22:16+00:00,1.305
2023-01-21 23:22:15+00:00,1.305
2023-01-22 00:22:14+00:00,1.305
2023-01-22 01:22:15+00:00,1.305
2023-01-22 02:22:24+00:00,1.305
2023-01-22 03:22:13+00:00,1.305
2023-01-22 04:22:15+00:00,1.305
2023-01-22 05:22:15+00:00,1.305
2023-01-22 06:22:16+00:00,1.305
2023-01-22 07:22:12+00:00,1.305
2023-01-22 08:22:11+00:00,1.305
2023-01-22 09:22:13+00:00,1.305
2023-01-22 10:22:17+00:00,1.305
2023-01-22 11:22:11+00:00,1.305
2023-01-22 12:22:18+00:00,1.305
2023-01-22 13:22:13+00:00,1.305
2023-01-22 14:22:14+00:00,1.305
2023-01-22 15:22:14+00:00,1.305
2023-01-22 16:22:16+00:00,2.545
2023-01-22 17:22:14+00:00,1.305
2023-01-22 18:22:17+00:00,1.305
2023-01-22 20:22:20+00:00,1.305
2023-01-22 21:22:17+00:00,1.305
2023-01-22 22:22:26+00:00,1.305
